course,link
The Scrapyard at Idlewild Park,https://www.pdga.com/course-directory/course/scrapyard-idlewild-park
The Shack,https://www.pdga.com/course-directory/course/shack
The Shaft,https://www.pdga.com/course-directory/course/shaft
The Shire,https://www.pdga.com/course-directory/course/shire
The Sinks,https://www.pdga.com/course-directory/course/sinks
The Sound Barrier at Lincoln County High School,https://www.pdga.com/course-directory/course/sound-barrier
The Springs Disc Golf Course,https://www.pdga.com/course-directory/course/springs-disc-golf-course
The Stadium Course at Natividad Creek Park,https://www.pdga.com/course-directory/course/stadium-course-natividad-creek-park
The Tailings,https://www.pdga.com/course-directory/course/tailings
The Tiger Trail at U of W. Alabama,https://www.pdga.com/course-directory/course/tiger-trail-u-w-alabama
The Timberdoodle Thicket,https://www.pdga.com/course-directory/course/timberdoodle-thicket
The Tony Walker Financial Disc Golf Course at Buchanon Park,https://www.pdga.com/course-directory/course/tony-walker-financial-disc-golf-course-michael-o-buchanon-park
The Town of Ashland City Disc Golf Course,https://www.pdga.com/course-directory/course/j-c-poole-recreation-area
The Tracks at McDonough,https://www.pdga.com/course-directory/course/tracks-mcdonough
The Trails Disc Golf Course,https://www.pdga.com/course-directory/course/trails-disc-golf-course
The TRAXX at Bishop Park,https://www.pdga.com/course-directory/course/bishop-park
The Turnpike,https://www.pdga.com/course-directory/course/turnpike
The Twilight Zone,https://www.pdga.com/course-directory/course/twilight-zone
The Valley Disc Golf Course,https://www.pdga.com/course-directory/course/valley-disc-golf-course
The View,https://www.pdga.com/course-directory/course/view
The Village,https://www.pdga.com/course-directory/course/village
The Village Disc Golf Course,https://www.pdga.com/course-directory/course/village-disc-golf-course
The Ville at Rogersville City Park,https://www.pdga.com/course-directory/course/ville
The Vines at Reed County Park,https://www.pdga.com/course-directory/course/vines-reed-county-park
The Wasatch Wunder,https://www.pdga.com/course-directory/course/wasatch-wunder
The Way Disc Golf Course,https://www.pdga.com/course-directory/course/way
The Wayfarer's Roost Disc Golf Course,https://www.pdga.com/course-directory/course/wayfarers-roost-disc-golf-course
The WEDGE,https://www.pdga.com/course-directory/course/waupaca-high-school-disc-golf-course
The Wedge at South Valleys Sports Complex,https://www.pdga.com/course-directory/course/south-valley-sports-complex
The Welk Oaks Golf Course,https://www.pdga.com/course-directory/course/welk-oaks-golf-course
The Whistle Stop at Roundhouse Memorial Park,https://www.pdga.com/course-directory/course/whistle-stop-disc-golf-course-roundhouse-memorial-park
The Wildcat at Markle Park,https://www.pdga.com/course-directory/course/wildcat-markle-park
The Willows,https://www.pdga.com/course-directory/course/willows
The Wooden Hollow,https://www.pdga.com/course-directory/course/wooden-hollow
The Woodland Trail,https://www.pdga.com/course-directory/course/woodland-trail
The Woodland Trail Disc Golf Course,https://www.pdga.com/course-directory/course/woodland-trail-disc-golf-course
The Woodlands Disc Golf Course at Gates Town Park,https://www.pdga.com/course-directory/course/woodlands-disc-golf-course-gates-town-park
The Woods at Lakeshore,https://www.pdga.com/course-directory/course/woods-lakeshore
The Woods at St. Mary's,https://www.pdga.com/course-directory/course/woods-st-marys
The Woods at Trinity,https://www.pdga.com/course-directory/course/bb-owen-park
The Woods at White Cloud Elementary,https://www.pdga.com/course-directory/course/woods
The Woodshed,https://www.pdga.com/course-directory/course/woodshed
The Woodsman Disc Golf Course,https://www.pdga.com/course-directory/course/woodsman
The Yellow Course,https://www.pdga.com/course-directory/course/yellow-course
The Zip Disc Golf Course,https://www.pdga.com/course-directory/course/zip-disc-golf-course
Thelma Stovall Park,https://www.pdga.com/course-directory/course/thelma-stovall-park
Thermopolis Disc Golf Course,https://www.pdga.com/course-directory/course/thermopolis-disc-golf-course
Thomas Memorial Park Disc Golf Course,https://www.pdga.com/course-directory/course/thomas-memorial-park-disc-golf-course
Thomas Park,https://www.pdga.com/course-directory/course/thomas-park
Thompson Park,https://www.pdga.com/course-directory/course/thompson-park-0
Thompson Park Disc Golf,https://www.pdga.com/course-directory/course/thompson-park-disc-golf
Thompson RV Park,https://www.pdga.com/course-directory/course/thompson-rv-park
Thompson Valley High School,https://www.pdga.com/course-directory/course/thompson-valley-hs
Thorn Spring Disc Golf Course,https://www.pdga.com/course-directory/course/thorn-spring-dgc
Thornhill Disc Golf Course,https://www.pdga.com/course-directory/course/thornhill-disc-golf-course
Thorpe Park,https://www.pdga.com/course-directory/course/thorpe-park
Thousand Pines Camp Disc Golf Course - Lower,https://www.pdga.com/course-directory/course/thousand-pines-camp-disc-golf-course-lower
Thousand Pines Camp Disc Golf Course - Upper,https://www.pdga.com/course-directory/course/thousand-pines-camp-disc-golf-course-upper
Thousand Pines Christian Camp,https://www.pdga.com/course-directory/course/thousand-pines-christian-camp
Three Island Crossing State Park,https://www.pdga.com/course-directory/course/three-island-crossing-state-park
Three Lakes High School,https://www.pdga.com/course-directory/course/three-lakes-high-school
Three Links Camp Disc Golf Course,https://www.pdga.com/course-directory/course/three-links-disc-golf-course
Three Peaks Disc Golf Course,https://www.pdga.com/course-directory/course/three-peaks-disc-golf-course
Three Rivers Disc Golf Park,https://www.pdga.com/course-directory/course/three-rivers-disc-golf-park
Thresher National at Bethel College,https://www.pdga.com/course-directory/course/thresher-national-bethel-college
Throwing for a Cure Temp Course,https://www.pdga.com/course-directory/course/throwing-cure-temp-course
Thunderbird Gardens Disc Golf Course,https://www.pdga.com/course-directory/course/thunderbird-gardens-disc-golf-course
Thunderbird-Paseo,https://www.pdga.com/course-directory/course/thunderbird-paseo
ThunderRidge High School,https://www.pdga.com/course-directory/course/thunderridge-high-school
Thurber's Gully Disc Golf Course,https://www.pdga.com/course-directory/course/thurbers-gully-disc-golf-course
Tico Time River Resort Disc Golf,https://www.pdga.com/course-directory/course/tico-time-river-resort-dgc
Tides Inn,https://www.pdga.com/course-directory/course/tides-inn
Tiffany Park,https://www.pdga.com/course-directory/course/tiffany-park
Tiffin Timbers,https://www.pdga.com/course-directory/course/tiffin-timbers
Tiger Creek,https://www.pdga.com/course-directory/course/tiger-creek
Tiger Springs Disc Golf Course,https://www.pdga.com/course-directory/course/tiger-springs-dgc
Tiger Town Disc Golf Course,https://www.pdga.com/course-directory/course/tiger-town-disc-golf-course
Tiger Track Disc Golf Course,https://www.pdga.com/course-directory/course/tiger-track-dgc
Tiger's Den,https://www.pdga.com/course-directory/course/tigers-den
Tilles Park,https://www.pdga.com/course-directory/course/tilles-park
Tillman Park Disc Golf Course,https://www.pdga.com/course-directory/course/tillman-park-disc-golf-course
Tilton Park,https://www.pdga.com/course-directory/course/tilton-park
Timber Beast,https://www.pdga.com/course-directory/course/timber-beast
Timber Creek Camp,https://www.pdga.com/course-directory/course/timber-creek-camp
Timber Dome Disc Golf Course,https://www.pdga.com/course-directory/course/timber-dome-disc-golf-course
Timber Lane Park,https://www.pdga.com/course-directory/course/timber-lane-park
Timber Linn,https://www.pdga.com/course-directory/course/timber-linn
Timber Park,https://www.pdga.com/course-directory/course/timber-park
Timber Ridge at Whorley Farm,https://www.pdga.com/course-directory/course/timber-ridge-va
Timberlake Ranch Camp,https://www.pdga.com/course-directory/course/timberlake-ranch-camp
Timberline Academy Disc Golf Course,https://www.pdga.com/course-directory/course/timberline-academy-disc-golf-course
TimberStone,https://www.pdga.com/course-directory/course/timberstone
Timberwolf Disc Golf Course,https://www.pdga.com/course-directory/course/timberwolf-disc-golf-course
Timberwolf Run Disc Golf Course,https://www.pdga.com/course-directory/course/timberwolf-run-disc-golf-course
Timmerman Elementary School Practice Area,https://www.pdga.com/course-directory/course/timmerman-elementary-practice-area
Timmons Park,https://www.pdga.com/course-directory/course/timmons-park
Timpson Disc Golf Course,https://www.pdga.com/course-directory/course/timpson-disc-golf-course
Tinicum Park,https://www.pdga.com/course-directory/course/tinicum-park
Tioga Park,https://www.pdga.com/course-directory/course/tioga-park
Tionesta Lake Disc Golf Course,https://www.pdga.com/course-directory/course/tionesta-lake-disc-golf-course
Tipp City Disc Golf Course,https://www.pdga.com/course-directory/course/tipp-city-disc-golf-course
Tipton City Park,https://www.pdga.com/course-directory/course/tipton-city-park
Tirzah ARP Church Disc Golf Course,https://www.pdga.com/course-directory/course/tirzah-arp-church-disc-golf-course
Tishomingo State Park - Chickasaw,https://www.pdga.com/course-directory/course/tishomingo-state-park-chickasaw
Tishomingo State Park - Tushka Run,https://www.pdga.com/course-directory/course/tishomingo-state-park-tushka-run
Tishomingo State Park - Warrior Ridge,https://www.pdga.com/course-directory/course/tishomingo-state-park-warrior-ridge
Tittabawassee Trails,https://www.pdga.com/course-directory/course/tittabawassee-trails
Tjader Acres Disc Golf Course,https://www.pdga.com/course-directory/course/tjader-acres-disc-golf-course
Tobin Brenard Disc Golf Course,https://www.pdga.com/course-directory/course/tobin-brenard-disc-golf-course
Tocobaga Disc Golf Course,https://www.pdga.com/course-directory/course/tocobaga-disc-golf-course
Todd C. Woodward Memorial Park,https://www.pdga.com/course-directory/course/todd-c-woodward-memorial-park
Todd Park,https://www.pdga.com/course-directory/course/todd-park
Togwotee Disc Golf Course,https://www.pdga.com/course-directory/course/togwotee-disk-golf-cource
Toledo Community Disc Golf Course,https://www.pdga.com/course-directory/course/toledo-community-disc-golf-course
Toledo Red Dog Disc Golf Course,https://www.pdga.com/course-directory/course/toledo-red-dog-disc-golf-course
Tolen Creek,https://www.pdga.com/course-directory/course/tolen-creek
Tolmie Park,https://www.pdga.com/course-directory/course/tolmie-park
Tom Bass Park,https://www.pdga.com/course-directory/course/tom-bass-vanda-powell
Tom Bennett Disc Golf Course,https://www.pdga.com/course-directory/course/tom-bennett-disc-golf-course
Tom Brown Park,https://www.pdga.com/course-directory/course/tom-brown-park
Tom Griffin Park,https://www.pdga.com/course-directory/course/tom-griffin-park
Tom Mantsch Disc Golf Course,https://www.pdga.com/course-directory/course/tom-mantsch-disc-golf-course
Tom Pearce Park,https://www.pdga.com/course-directory/course/tom-pearce-park
Tom Triplett Disc Golf Course,https://www.pdga.com/course-directory/course/tom-triplett-disc-golf-course
Tom Watkins Disc Golf Course,https://www.pdga.com/course-directory/course/tom-watkins-disc-golf-course
Tomah VA Medical Center,https://www.pdga.com/course-directory/course/tomah-va-medical-center
Tomar Park,https://www.pdga.com/course-directory/course/tomar-park
Tombigbee State Park - 1,https://www.pdga.com/course-directory/course/tombigbee-state-park-1
Tombigbee State Park - 2,https://www.pdga.com/course-directory/course/tombigbee-state-park-2
Tombstone Mountain,https://www.pdga.com/course-directory/course/tombstone-mountain
Tomlinson Run State Park Disc Golf Course,https://www.pdga.com/course-directory/course/tomlinson-run-state-park-disc-golf-course
Tommy and Sue Brown Park,https://www.pdga.com/course-directory/course/tommy-and-sue-brown-park
Tommy Schumpert Park,https://www.pdga.com/course-directory/course/tommy-schumpert-park
Toney's Mountain Golf,https://www.pdga.com/course-directory/course/toneys-mountain-golf
Tonkawa River Run Disc Golf Course,https://www.pdga.com/course-directory/course/tonkawa-river-run-disc-golf-course
Tonkawa Tribal Disc Golf Course,https://www.pdga.com/course-directory/course/tonkawa-tribal-disc-golf-course
Tony Silicato Memorial Park,https://www.pdga.com/course-directory/course/tony-silicato-memorial-park
Tootleville Park,https://www.pdga.com/course-directory/course/tootleville-park
Top O' The Hill Disc Golf,https://www.pdga.com/course-directory/course/top-o-hill-disc-golf
Torch Lake at Lake Linden,https://www.pdga.com/course-directory/course/torch-lake-lake-linden
Torma Town Disc Golf Course,https://www.pdga.com/course-directory/course/torma-town
Tornado Alley Disc Golf Course,https://www.pdga.com/course-directory/course/tornado-alley-disc-golf-course
